IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,UNIT,VALUE
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,United States of America,Tested for RR-TB,Number,5199
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,United States of America,Tested for RR-TB,Number,5612
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Uruguay,Tested for RR-TB,Number,515
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Uruguay,Tested for RR-TB,Number,593
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Uruguay,Tested for RR-TB,Number,623
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Uruguay,Tested for RR-TB,Number,555
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Uruguay,Tested for RR-TB,Number,558
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Uruguay,Tested for RR-TB,Number,644
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Uruguay,Tested for RR-TB,Number,773
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Uzbekistan,Tested for RR-TB,Number,6526
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Uzbekistan,Tested for RR-TB,Number,6841
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Uzbekistan,Tested for RR-TB,Number,7394
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Uzbekistan,Tested for RR-TB,Number,5713
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Uzbekistan,Tested for RR-TB,Number,6797
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Uzbekistan,Tested for RR-TB,Number,7205
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Uzbekistan,Tested for RR-TB,Number,7110
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Vanuatu,Tested for RR-TB,Number,46
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Vanuatu,Tested for RR-TB,Number,41
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Vanuatu,Tested for RR-TB,Number,52
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Vanuatu,Tested for RR-TB,Number,43
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Vanuatu,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Vanuatu,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Vanuatu,Tested for RR-TB,Number,60
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,843
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,630
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,564
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,255
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,424
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,1157
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Venezuela (Bolivarian Republic of),Tested for RR-TB,Number,4236
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Viet Nam,Tested for RR-TB,Number,38119
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Viet Nam,Tested for RR-TB,Number,47966
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Viet Nam,Tested for RR-TB,Number,47841
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Viet Nam,Tested for RR-TB,Number,52521
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Viet Nam,Tested for RR-TB,Number,43272
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Viet Nam,Tested for RR-TB,Number,66191
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Viet Nam,Tested for RR-TB,Number,65387
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Wallis and Futuna,Tested for RR-TB,Number,1
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Wallis and Futuna,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Yemen,Tested for RR-TB,Number,607
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Yemen,Tested for RR-TB,Number,266
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Yemen,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Yemen,Tested for RR-TB,Number,505
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Yemen,Tested for RR-TB,Number,636
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Yemen,Tested for RR-TB,Number,1200
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Yemen,Tested for RR-TB,Number,1509
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Zambia,Tested for RR-TB,Number,692
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Zambia,Tested for RR-TB,Number,16055
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Zambia,Tested for RR-TB,Number,16151
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Zambia,Tested for RR-TB,Number,17245
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Zambia,Tested for RR-TB,Number,18409
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Zambia,Tested for RR-TB,Number,17712
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Zambia,Tested for RR-TB,Number,28247
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Zimbabwe,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Zimbabwe,Tested for RR-TB,Number,11098
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Zimbabwe,Tested for RR-TB,Number,9668
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Zimbabwe,Tested for RR-TB,Number,7771
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Zimbabwe,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Zimbabwe,Tested for RR-TB,Number,10038
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Zimbabwe,Tested for RR-TB,Number,10201
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Afghanistan,Diagnosed with RR-TB,Number,279
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Afghanistan,Enroled into second-line treatment,Number,198
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Afghanistan,Diagnosed with RR-TB,Number,452
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Afghanistan,Enroled into second-line treatment,Number,319
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Norway,Tested for RR-TB,Number,111
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Norway,Tested for RR-TB,Number,89
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Norway,Tested for RR-TB,Number,90
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Norway,Tested for RR-TB,Number,78
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Norway,Tested for RR-TB,Number,99
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Norway,Tested for RR-TB,Number,105
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,13
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,"occupied Palestinian territory, including east Jerusalem",Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Afghanistan,Diagnosed with RR-TB,Number,486
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Afghanistan,Enroled into second-line treatment,Number,396
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Afghanistan,Diagnosed with RR-TB,Number,424
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Afghanistan,Enroled into second-line treatment,Number,348
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Afghanistan,Diagnosed with RR-TB,Number,582
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Afghanistan,Enroled into second-line treatment,Number,412
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Afghanistan,Diagnosed with RR-TB,Number,644
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Afghanistan,Enroled into second-line treatment,Number,600
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Afghanistan,Diagnosed with RR-TB,Number,548
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Afghanistan,Enroled into second-line treatment,Number,500
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Albania,Diagnosed with RR-TB,Number,4
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Albania,Enroled into second-line treatment,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Albania,Diagnosed with RR-TB,Number,4
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Albania,Enroled into second-line treatment,Number,4
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Singapore,Tested for RR-TB,Number,1084
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Singapore,Tested for RR-TB,Number,1121
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Singapore,Tested for RR-TB,Number,1118
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Singapore,Tested for RR-TB,Number,990
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Singapore,Tested for RR-TB,Number,940
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Sint Maarten (Dutch part),Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Sint Maarten (Dutch part),Tested for RR-TB,Number,1
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Slovakia,Tested for RR-TB,Number,124
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Slovakia,Tested for RR-TB,Number,131
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Oman,Tested for RR-TB,Number,193
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Oman,Tested for RR-TB,Number,176
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Oman,Tested for RR-TB,Number,302
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Oman,Tested for RR-TB,Number,221
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Oman,Tested for RR-TB,Number,144
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Oman,Tested for RR-TB,Number,299
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Oman,Tested for RR-TB,Number,340
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Pakistan,Tested for RR-TB,Number,47288
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Pakistan,Tested for RR-TB,Number,70359
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Pakistan,Tested for RR-TB,Number,83823
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Pakistan,Tested for RR-TB,Number,79394
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Pakistan,Tested for RR-TB,Number,97976
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Pakistan,Tested for RR-TB,Number,130974
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Pakistan,Tested for RR-TB,Number,158423
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Palau,Tested for RR-TB,Number,19
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Albania,Diagnosed with RR-TB,Number,6
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Albania,Enroled into second-line treatment,Number,8
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Albania,Diagnosed with RR-TB,Number,4
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Albania,Enroled into second-line treatment,Number,8
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Albania,Diagnosed with RR-TB,Number,6
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Albania,Enroled into second-line treatment,Number,5
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Albania,Diagnosed with RR-TB,Number,3
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Albania,Enroled into second-line treatment,Number,3
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Albania,Diagnosed with RR-TB,Number,5
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Albania,Enroled into second-line treatment,Number,5
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Algeria,Diagnosed with RR-TB,Number,44
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Algeria,Enroled into second-line treatment,Number,53
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Algeria,Diagnosed with RR-TB,Number,45
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Algeria,Enroled into second-line treatment,Number,53
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Luxembourg,Tested for RR-TB,Number,2
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Luxembourg,Tested for RR-TB,Number,20
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Madagascar,Tested for RR-TB,Number,612
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Madagascar,Tested for RR-TB,Number,913
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Madagascar,Tested for RR-TB,Number,78
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Madagascar,Tested for RR-TB,Number,1074
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Madagascar,Tested for RR-TB,Number,5117
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Madagascar,Tested for RR-TB,Number,5928
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Madagascar,Tested for RR-TB,Number,7021
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Malawi,Tested for RR-TB,Number,327
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Malawi,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Malawi,Tested for RR-TB,Number,3042
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Malawi,Tested for RR-TB,Number,3662
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Malawi,Tested for RR-TB,Number,3519
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Malawi,Tested for RR-TB,Number,5004
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Slovakia,Tested for RR-TB,Number,100
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Slovakia,Tested for RR-TB,Number,62
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Slovakia,Tested for RR-TB,Number,70
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Slovakia,Tested for RR-TB,Number,71
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Slovakia,Tested for RR-TB,Number,104
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Slovenia,Tested for RR-TB,Number,89
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Slovenia,Tested for RR-TB,Number,78
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Slovenia,Tested for RR-TB,Number,82
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Slovenia,Tested for RR-TB,Number,61
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Slovenia,Tested for RR-TB,Number,64
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Slovenia,Tested for RR-TB,Number,58
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Slovenia,Tested for RR-TB,Number,74
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Solomon Islands,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Solomon Islands,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Solomon Islands,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Guatemala,Tested for RR-TB,Number,840
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Guatemala,Tested for RR-TB,Number,2008
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Guatemala,Tested for RR-TB,Number,856
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Guatemala,Tested for RR-TB,Number,2257
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Guatemala,Tested for RR-TB,Number,2718
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Guatemala,Tested for RR-TB,Number,3073
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Guinea,Tested for RR-TB,Number,1341
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Guinea,Tested for RR-TB,Number,1663
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Guinea,Tested for RR-TB,Number,2694
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Guinea,Tested for RR-TB,Number,363
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Guinea,Tested for RR-TB,Number,4580
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Guinea,Tested for RR-TB,Number,6993
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Guinea,Tested for RR-TB,Number,5070
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Guinea-Bissau,Tested for RR-TB,Number,31
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Guinea-Bissau,Tested for RR-TB,Number,56
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Cuba,Tested for RR-TB,Number,225
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Cuba,Tested for RR-TB,Number,152
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2022,Cuba,Tested for RR-TB,Number,259
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2023,Cuba,Tested for RR-TB,Number,227
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2017,Curaçao,Tested for RR-TB,Number,8
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2018,Curaçao,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2019,Curaçao,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2020,Curaçao,Tested for RR-TB,Number,0
A1B2C3DE4F5G6H,TB_rr_care_cascade_num,RR-TB cascade of care,2021,Curaçao,Tested for RR-TB,Number,0
