IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,DISAGGR_2,UNIT,VALUE,VALUE_LO,VALUE_HI
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Eritrea,Female,65 years and older,"Rate per 100,000",126.438234922241,0,505.752939688962
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Eritrea,Male,65 years and older,"Rate per 100,000",280.400037386672,0,1121.60014954669
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Female,0-4 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Male,0-4 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Democratic Republic of the Congo,Female,55-64 years,"Rate per 100,000",743.176524738117,0,1833.16876102069
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Democratic Republic of the Congo,Male,55-64 years,"Rate per 100,000",1088.30033606714,0,2611.92080656115
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Democratic Republic of the Congo,Female,65 years and older,"Rate per 100,000",674.858218423384,0,1656.47017249376
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Democratic Republic of the Congo,Male,65 years and older,"Rate per 100,000",1131.60318749986,0,2791.28786249965
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,0-4 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,0-4 years,"Rate per 100,000",1.23098891494482,0.615494457472411,1.84648337241723
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,15-24 years,"Rate per 100,000",3.161491879277,1.43704176330773,4.59853364258472
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,0-4 years,"Rate per 100,000",97.277979730917,0,258.394633660248
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,0-4 years,"Rate per 100,000",113.483366102868,0,290.982990007353
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,15-24 years,"Rate per 100,000",159.150218528941,0,403.47942725647
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,15-24 years,"Rate per 100,000",139.497611157062,0,364.839906103085
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,25-34 years,"Rate per 100,000",198.522798262093,0,512.316898740885
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,25-34 years,"Rate per 100,000",195.482709869607,0,504.471509340921
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,35-44 years,"Rate per 100,000",245.452459593723,0,640.310764157538
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,35-44 years,"Rate per 100,000",253.488503504215,0,686.531363657248
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Female,45-54 years,"Rate per 100,000",69.1976221180763,0,163.558015915453
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Male,45-54 years,"Rate per 100,000",65.2683418874418,0,154.270626279408
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Female,5-14 years,"Rate per 100,000",2.93524841985793,0,6.84891297966851
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Male,5-14 years,"Rate per 100,000",7.6199184668724,0,19.049796167181
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Female,55-64 years,"Rate per 100,000",89.2578212165841,0,205.292988798143
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Male,55-64 years,"Rate per 100,000",48.4154929577465,0,114.43661971831
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Female,65 years and older,"Rate per 100,000",70.518309575379,0,166.221729713393
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Comoros,Male,65 years and older,"Rate per 100,000",119.467176393286,0,274.774505704558
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Female,15-24 years,"Rate per 100,000",1.5416634548678,1.5416634548678,3.0833269097356
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Male,15-24 years,"Rate per 100,000",2.92757187188946,1.46378593594473,4.39135780783418
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Female,25-34 years,"Rate per 100,000",3.93174490839034,2.62116327226023,6.55290818065057
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Male,25-34 years,"Rate per 100,000",9.66393660457587,6.03996037785992,13.2879128312918
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Female,35-44 years,"Rate per 100,000",8.6590394960439,5.41189968502744,11.9061793070604
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Male,35-44 years,"Rate per 100,000",13.0024704693892,7.00133025274802,18.0034206499235
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Estonia,Female,45-54 years,"Rate per 100,000",5.60707837574154,3.36424702544492,6.72849405088984
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,15-24 years,"Rate per 100,000",3.29842500206152,1.64921250103076,4.67276875292048
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,25-34 years,"Rate per 100,000",3.81387283530934,2.03406551216498,5.5936801584537
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,25-34 years,"Rate per 100,000",5.62018771426966,2.9322718509233,8.55245956519296
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,35-44 years,"Rate per 100,000",5.61369505226646,2.95457634329813,8.27281376123478
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,35-44 years,"Rate per 100,000",8.0718859096583,4.3242245944598,12.1078288644875
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,45-54 years,"Rate per 100,000",1.82915675873422,1.04523243356241,2.87438919229664
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,45-54 years,"Rate per 100,000",7.05459999111643,3.65794073613445,10.7125407272509
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,0-4 years,"Rate per 100,000",124.905142792502,0,306.371104962741
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,0-4 years,"Rate per 100,000",147.918053398417,0,369.795133496043
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,15-24 years,"Rate per 100,000",275.992927681228,0,672.732761222994
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,15-24 years,"Rate per 100,000",358.726010198068,0,922.438311937889
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,25-34 years,"Rate per 100,000",408.853358730342,0,1058.20869318441
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,25-34 years,"Rate per 100,000",648.22195119609,0,1656.56720861223
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,35-44 years,"Rate per 100,000",494.745511639616,0,1251.41511767668
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,35-44 years,"Rate per 100,000",759.674158222596,0,1928.40363241121
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,5-14 years,"Rate per 100,000",0.98379363944619,0.65586242629746,1.63965606574365
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,5-14 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,55-64 years,"Rate per 100,000",2.05280849862718,1.02640424931359,3.33581381026917
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,55-64 years,"Rate per 100,000",6.94351578492589,3.60034151810972,10.5438573030356
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Female,65 years and older,"Rate per 100,000",1.36553362778284,0.758629793212691,2.12416342099553
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Denmark,Male,65 years and older,"Rate per 100,000",4.06644212834045,2.12162198000371,6.18806410834416
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Djibouti,Female,0-4 years,"Rate per 100,000",115.774740370825,6.9119247982582,224.637555943391
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,45-54 years,"Rate per 100,000",340.740881615524,0,871.662720411805
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,45-54 years,"Rate per 100,000",324.37701367168,0,810.9425341792
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,5-14 years,"Rate per 100,000",66.6501782531997,0,172.930192224518
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,5-14 years,"Rate per 100,000",63.571982555848,0,164.943522307065
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,55-64 years,"Rate per 100,000",539.509431780959,0,1413.00089275966
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,55-64 years,"Rate per 100,000",549.194465307237,0,1424.93699106743
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Female,65 years and older,"Rate per 100,000",689.126446088777,0,1722.81611522194
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Afghanistan,Male,65 years and older,"Rate per 100,000",1089.83990947372,0,2782.56998163504
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,45-54 years,"Rate per 100,000",565.802874278601,0,1414.5071856965
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,45-54 years,"Rate per 100,000",871.716534387142,0,2158.53618038721
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,5-14 years,"Rate per 100,000",89.492465853031,0,223.731164632578
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,5-14 years,"Rate per 100,000",87.9714874634521,0,219.92871865863
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,55-64 years,"Rate per 100,000",676.196529759409,0,1758.11097737446
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,55-64 years,"Rate per 100,000",1017.26443062257,0,2470.49933151195
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Female,65 years and older,"Rate per 100,000",972.056058793369,0,2456.84498376346
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Congo,Male,65 years and older,"Rate per 100,000",1195.57505846493,0,3021.78311480148
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cameroon,Male,5-14 years,"Rate per 100,000",31.5480385927156,0,81.4990996978487
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cameroon,Female,55-64 years,"Rate per 100,000",233.328666759998,0,628.192564353841
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cameroon,Male,55-64 years,"Rate per 100,000",462.564108494412,0,1233.50428931843
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cameroon,Female,65 years and older,"Rate per 100,000",337.035913583992,0,890.737771614835
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cameroon,Male,65 years and older,"Rate per 100,000",610.223864983611,0,1598.20536067136
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Canada,Female,0-4 years,"Rate per 100,000",0.647256173205752,0.323628086602876,0.970884259808628
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Canada,Male,0-4 years,"Rate per 100,000",0.615380828425671,0.307690414212836,0.923071242638507
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Female,0-4 years,"Rate per 100,000",150.15015015015,150.15015015015,150.15015015015
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Male,0-4 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Female,15-24 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Male,15-24 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Female,25-34 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Male,25-34 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Female,35-44 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Cook Islands,Male,35-44 years,"Rate per 100,000",0,0,0
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bosnia and Herzegovina,Male,55-64 years,"Rate per 100,000",42.954219392971,9.44992826645361,81.6130168466449
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bosnia and Herzegovina,Female,65 years and older,"Rate per 100,000",46.9919291361709,9.98578494143631,85.1728715593097
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bosnia and Herzegovina,Male,65 years and older,"Rate per 100,000",54.177679569984,10.8355359139968,92.8760221199726
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Botswana,Female,0-4 years,"Rate per 100,000",130.538436699164,0,302.299537619116
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Botswana,Male,0-4 years,"Rate per 100,000",153.97695701365,0,361.511116466831
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Botswana,Female,15-24 years,"Rate per 100,000",112.812584870579,0,259.051120813922
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Botswana,Male,15-24 years,"Rate per 100,000",172.335265950244,0,398.012399932707
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bahrain,Female,65 years and older,"Rate per 100,000",7.23301146432317,3.61650573216159,10.8495171964848
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bahrain,Male,65 years and older,"Rate per 100,000",27.9615994034859,15.5342218908255,40.3889769161463
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,0-4 years,"Rate per 100,000",90.6053033653737,0,181.210606730747
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,0-4 years,"Rate per 100,000",103.91675575086,0,213.1625758992
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,15-24 years,"Rate per 100,000",141.824230817826,0,289.814732540774
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,15-24 years,"Rate per 100,000",108.225264394321,0,228.475558165789
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,25-34 years,"Rate per 100,000",176.93389082934,0,360.672931305961
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,25-34 years,"Rate per 100,000",163.287022185604,0,333.377670295607
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,35-44 years,"Rate per 100,000",220.026618505983,0,447.911330530037
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,35-44 years,"Rate per 100,000",237.400639353836,0,491.758467232946
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,45-54 years,"Rate per 100,000",285.101985562232,0,590.568398664623
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,45-54 years,"Rate per 100,000",385.244282833209,0,793.149994068371
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,5-14 years,"Rate per 100,000",69.1628794802935,0,145.242046908616
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Male,5-14 years,"Rate per 100,000",66.6041786262795,0,139.868775115187
49EB56ACD22F49,TB_e_inc_agesex_100k,Estimated TB incidence rate by age group and sex per 100 000 population,2023,Bangladesh,Female,55-64 years,"Rate per 100,000",371.907473139758,0,774.807235707828
