IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,UNIT,VALUE
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Ukraine,Percentage,73.4632201646091
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Ukraine,Percentage,67.714267826958
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Ukraine,Percentage,80.1349192259897
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Ukraine,Percentage,72.7225939269172
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,United Arab Emirates,Percentage,1.14942528735632
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,United Arab Emirates,Percentage,2.56410256410256
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,United Arab Emirates,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,United Republic of Tanzania,Percentage,2.97120929627542
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,United Republic of Tanzania,Percentage,10.602122910981
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Venezuela (Bolivarian Republic of),Percentage,2.19315895372233
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Viet Nam,Percentage,48.6043333983994
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Viet Nam,Percentage,48.9473684210526
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Viet Nam,Percentage,53.8630098254047
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Zambia,Percentage,89.9967821900176
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Zambia,Percentage,79.6553556734022
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Zambia,Percentage,76.6918385129248
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Afghanistan,Percentage,45.3237410071943
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Angola,Percentage,47.7791935924274
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Armenia,Percentage,44.6529080675422
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Armenia,Percentage,27.7777777777778
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Azerbaijan,Percentage,76.6089108910891
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Azerbaijan,Percentage,97.1031286210892
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Bahamas,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Bahamas,Percentage,0.749063670411985
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Bahamas,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Bangladesh,Percentage,8.00351802990326
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Barbados,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Barbados,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Barbados,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Belarus,Percentage,63.6568848758465
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Belarus,Percentage,15.233949945593
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Belarus,Percentage,36.8248772504092
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Belize,Percentage,32.6424870466321
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Bolivia (Plurinational State of),Percentage,54.7873967574182
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Burkina Faso,Percentage,24.4550408719346
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Burkina Faso,Percentage,33.2166520815102
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Burundi,Percentage,47.5093399750934
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Cambodia,Percentage,51.5984296130118
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Cambodia,Percentage,34.7192057089668
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Cambodia,Percentage,52.6742656729505
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Cambodia,Percentage,49.7183098591549
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Cameroon,Percentage,16.7033000580029
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Central African Republic,Percentage,0.775086505190311
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Chad,Percentage,39.2845837290282
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Chad,Percentage,10.1021566401816
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Chile,Percentage,70.2702702702703
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Chile,Percentage,2.275600505689
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Chile,Percentage,1.92620097470411
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Chile,Percentage,2.12925851703407
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Colombia,Percentage,2.2979282170995
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Colombia,Percentage,1.27884756724974
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Côte d'Ivoire,Percentage,23.7073323383564
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Cuba,Percentage,11.31971286582
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Cuba,Percentage,45.5314009661836
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Cuba,Percentage,74.3697478991597
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Cuba,Percentage,82.5575447570333
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Democratic Republic of the Congo,Percentage,57.6484727920759
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Democratic Republic of the Congo,Percentage,62.916122127664
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Democratic Republic of the Congo,Percentage,58.9781389328348
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Djibouti,Percentage,34.1346153846154
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Djibouti,Percentage,51.9148936170213
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Dominican Republic,Percentage,9.32553337921542
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Dominican Republic,Percentage,1.83832787710904
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Ecuador,Percentage,2.61884429262738
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Egypt,Percentage,3.82498624105669
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,El Salvador,Percentage,92.3076923076923
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,El Salvador,Percentage,59.9547511312217
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,El Salvador,Percentage,76.7167381974249
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,El Salvador,Percentage,62.1125143513203
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Eritrea,Percentage,18.8405797101449
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Eritrea,Percentage,71.304347826087
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Eswatini,Percentage,53.2390886631897
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Ethiopia,Percentage,41.6346340516405
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Ethiopia,Percentage,64.2910998197017
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Ethiopia,Percentage,64.3085685032316
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Ethiopia,Percentage,82.4705882352941
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Fiji,Percentage,10.1351351351351
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Gabon,Percentage,59.079283887468
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Gabon,Percentage,54.6156221055882
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Gabon,Percentage,10.634328358209
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Ghana,Percentage,50.0202716399757
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Guatemala,Percentage,30.3571428571429
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Guatemala,Percentage,31.8619989852867
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Guatemala,Percentage,45.2249770431589
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Guyana,Percentage,63.6971046770601
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Guyana,Percentage,63.6971046770601
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Haiti,Percentage,84.7935831276643
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Haiti,Percentage,86.7242087957255
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Haiti,Percentage,79.2707460184409
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Haiti,Percentage,62.9304995345951
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Honduras,Percentage,65.9012629161883
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Honduras,Percentage,67.0721112076455
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Honduras,Percentage,59.581589958159
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,India,Percentage,38.9997349789876
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Indonesia,Percentage,4.61993203928688
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Indonesia,Percentage,9.48443579766537
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Indonesia,Percentage,6.139745525124
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Iran (Islamic Republic of),Percentage,68
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Iran (Islamic Republic of),Percentage,5.22006141248721
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Iran (Islamic Republic of),Percentage,9.60307298335467
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Iran (Islamic Republic of),Percentage,5.02630040911748
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Kazakhstan,Percentage,91.2452830188679
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Kazakhstan,Percentage,82.6466311197286
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Kazakhstan,Percentage,72.9714447271699
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Kazakhstan,Percentage,69.3208430913349
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Kenya,Percentage,77.7489468710458
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Kenya,Percentage,31.5935984124651
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Kyrgyzstan,Percentage,47.8518518518519
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Kyrgyzstan,Percentage,32.0093457943925
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Kyrgyzstan,Percentage,33.7650323774283
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Kyrgyzstan,Percentage,32.390243902439
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Lao People's Democratic Republic,Percentage,37.6091336467428
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Lao People's Democratic Republic,Percentage,35.9741784037559
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Lao People's Democratic Republic,Percentage,63.3107454017425
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Lebanon,Percentage,1.20481927710843
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Lebanon,Percentage,0.442477876106195
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Lesotho,Percentage,66.1569047254932
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Liberia,Percentage,29.4946934896246
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Liberia,Percentage,53.9494224164845
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Madagascar,Percentage,0.778210116731518
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Malawi,Percentage,96.1031237070749
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Malawi,Percentage,71.1639733983329
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Malaysia,Percentage,18.6259994077584
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Malaysia,Percentage,18.9362294625453
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Maldives,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Maldives,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Mali,Percentage,50.0816444145615
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Mali,Percentage,60.2129547471162
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Mongolia,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Mongolia,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Mongolia,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Mongolia,Percentage,0
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Morocco,Percentage,9.57446808510638
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Morocco,Percentage,8.70488322717622
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Mozambique,Percentage,84.4744123038302
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Mozambique,Percentage,99.7506070065904
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Myanmar,Percentage,20.8895429645982
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Myanmar,Percentage,22.0458414156209
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Namibia,Percentage,73.4881149806523
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Namibia,Percentage,72.8323699421965
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Nepal,Percentage,0.206953642384106
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2020,Nicaragua,Percentage,76
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2021,Nicaragua,Percentage,82.6845637583893
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Nicaragua,Percentage,75.9100642398287
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2023,Nicaragua,Percentage,63.7992831541219
B24DF7CFCA3187,TB_prevtx_hiv_prct,Percentage of people living with HIV who were started on TB preventive treatment out of those eligible,2022,Niger,Percentage,50.3731343283582
