IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,UNIT,VALUE
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Liberia,Percentage,11.9047619047619
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Libya,Percentage,28.3783783783784
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Lithuania,Percentage,-35
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Luxembourg,Percentage,100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Madagascar,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Malawi,Percentage,-60
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Malaysia,Percentage,72.2222222222222
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Maldives,Percentage,14.2857142857143
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mali,Percentage,-15
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Malta,Percentage,-33.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Marshall Islands,Percentage,87.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mauritania,Percentage,-35
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mauritius,Percentage,45
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mexico,Percentage,58.6206896551724
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Micronesia (Federated States of),Percentage,107.142857142857
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mongolia,Percentage,20.5882352941176
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Montenegro,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Morocco,Percentage,-34.4827586206897
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Mozambique,Percentage,-70.3846153846154
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Myanmar,Percentage,40
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Namibia,Percentage,-17.1428571428571
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Nauru,Percentage,100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Nepal,Percentage,-11.1111111111111
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Netherlands (Kingdom of the),Percentage,-18.6046511627907
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,New Caledonia,Percentage,-50
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,New Zealand,Percentage,-36.3636363636364
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Nicaragua,Percentage,-9.52380952380952
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Niger,Percentage,-47.6190476190476
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Nigeria,Percentage,-56.441717791411
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,North Macedonia,Percentage,-4.34782608695652
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Northern Mariana Islands,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Norway,Percentage,53.8461538461539
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,"occupied Palestinian territory, including east Jerusalem",Percentage,-66.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Oman,Percentage,11.1111111111111
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Pakistan,Percentage,-2
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Palau,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Afghanistan,Percentage,-23.0769230769231
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Albania,Percentage,-9.09090909090909
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Algeria,Percentage,-42.4242424242424
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Angola,Percentage,-8.33333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Anguilla,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Antigua and Barbuda,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Argentina,Percentage,3.75
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Armenia,Percentage,-53.0612244897959
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Aruba,Percentage,-100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Australia,Percentage,8.7719298245614
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Austria,Percentage,-34.3283582089552
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Azerbaijan,Percentage,-11.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bahamas,Percentage,-33.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bahrain,Percentage,128.571428571429
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Panama,Percentage,-20.6896551724138
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Papua New Guinea,Percentage,-37.2549019607843
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Paraguay,Percentage,11.5384615384615
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Peru,Percentage,93.1034482758621
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Philippines,Percentage,32.1428571428572
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Poland,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Portugal,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Puerto Rico,Percentage,-25
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Qatar,Percentage,12.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Republic of Korea,Percentage,-44.4444444444444
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Republic of Moldova,Percentage,-35.4838709677419
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Romania,Percentage,-9.09090909090909
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Russian Federation,Percentage,-56.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Rwanda,Percentage,-63.9175257731959
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bangladesh,Percentage,-34.3283582089552
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Barbados,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Belarus,Percentage,-43.1372549019608
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Belgium,Percentage,-41.1764705882353
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Belize,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Benin,Percentage,7.14285714285714
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bhutan,Percentage,57.1428571428571
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bolivia (Plurinational State of),Percentage,-6.66666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bosnia and Herzegovina,Percentage,-46.9230769230769
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Botswana,Percentage,-10
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Brazil,Percentage,80.5555555555556
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Brunei Darussalam,Percentage,26.3157894736842
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Bulgaria,Percentage,-20.8333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Burkina Faso,Percentage,-58.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Saint Kitts and Nevis,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Saint Lucia,Percentage,-66.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Saint Vincent and the Grenadines,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Samoa,Percentage,-50
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Sao Tome and Principe,Percentage,10
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Saudi Arabia,Percentage,-30.7692307692308
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Senegal,Percentage,-23.0769230769231
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Serbia,Percentage,-62.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Seychelles,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Sierra Leone,Percentage,-65.3846153846154
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Singapore,Percentage,-40
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Slovakia,Percentage,2.85714285714286
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Slovenia,Percentage,36.3636363636364
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Solomon Islands,Percentage,-21.3114754098361
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Burundi,Percentage,-19.3548387096774
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cabo Verde,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cambodia,Percentage,13.1578947368421
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cameroon,Percentage,-31.4285714285714
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Canada,Percentage,-33.5714285714286
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cayman Islands,Percentage,-100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Central African Republic,Percentage,-16.0919540229885
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Chad,Percentage,11.5384615384615
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Chile,Percentage,-55.7692307692308
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,China,Percentage,-35.7142857142857
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,"China, Hong Kong SAR",Percentage,-31.5789473684211
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,"China, Macao SAR",Percentage,-16.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Colombia,Percentage,53.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Somalia,Percentage,9.09090909090909
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,South Africa,Percentage,-15.1515151515152
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,South Sudan,Percentage,-74.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Spain,Percentage,3.2258064516129
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Sri Lanka,Percentage,6.49350649350649
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Sudan,Percentage,-26.3157894736842
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Suriname,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Sweden,Percentage,-10.7142857142857
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Switzerland,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Syrian Arab Republic,Percentage,18.5185185185185
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Tajikistan,Percentage,4.81927710843374
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Thailand,Percentage,-18.75
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Timor-Leste,Percentage,-53.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Togo,Percentage,-83.7837837837838
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Comoros,Percentage,74
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Congo,Percentage,-5.45454545454545
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Costa Rica,Percentage,19.0476190476191
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Côte d'Ivoire,Percentage,-11.1111111111111
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Croatia,Percentage,21.2765957446809
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cuba,Percentage,-15.8730158730159
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Curaçao,Percentage,-100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Cyprus,Percentage,100
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Czechia,Percentage,-28.0701754385965
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Democratic Republic of the Congo,Percentage,-39.4366197183099
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Denmark,Percentage,-36.8421052631579
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Djibouti,Percentage,-32.5581395348837
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Dominica,Percentage,-33.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Dominican Republic,Percentage,-34.2857142857143
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Tonga,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Trinidad and Tobago,Percentage,39.2857142857143
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Tunisia,Percentage,-6.25
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Türkiye,Percentage,-35.0877192982456
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Turkmenistan,Percentage,16.4556962025316
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Tuvalu,Percentage,200
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Uganda,Percentage,-55
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Ukraine,Percentage,-15.7894736842105
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,United Arab Emirates,Percentage,22.0338983050847
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,United Kingdom of Great Britain and Northern Ireland,Percentage,-10.2564102564103
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,United Republic of Tanzania,Percentage,-68.421052631579
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,United States of America,Percentage,4.76190476190476
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Uruguay,Percentage,33.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Ecuador,Percentage,9.09090909090909
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Egypt,Percentage,12.7659574468085
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,El Salvador,Percentage,36.3636363636364
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Equatorial Guinea,Percentage,-20
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Eritrea,Percentage,-86.9354838709677
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Estonia,Percentage,-55.5555555555556
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Eswatini,Percentage,-58.6956521739131
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Ethiopia,Percentage,-9.375
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Fiji,Percentage,28.9473684210526
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Finland,Percentage,-8.82352941176471
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,France,Percentage,-1.85185185185185
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,French Polynesia,Percentage,-25
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Gabon,Percentage,75
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Gambia,Percentage,-9.09090909090909
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Georgia,Percentage,-53.8888888888889
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Germany,Percentage,-14.2857142857143
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Ghana,Percentage,-25
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Greece,Percentage,12.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Greenland,Percentage,-37.5
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Grenada,Percentage,-33.3333333333333
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Guam,Percentage,-42.8571428571429
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Guatemala,Percentage,27.906976744186
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Guinea,Percentage,-31.25
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Guinea-Bissau,Percentage,13.0434782608696
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Guyana,Percentage,15.3846153846154
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Haiti,Percentage,16.6666666666667
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Honduras,Percentage,28.5714285714286
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Hungary,Percentage,-37
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Iceland,Percentage,0
1BA87266D2C859,TB_e_mort_change_1520_prct,Percentage of change in number of TB deaths between 2015 and 2023,2023,Uzbekistan,Percentage,-77.6
