IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,DISAGGR_2,UNIT,VALUE,VALUE_LO,VALUE_HI
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Antigua and Barbuda,Male,0-4 years,"Rate per 100,000",0.49525018037518,0.20589310966811,0.784607287157287
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Antigua and Barbuda,Male,5-14 years,"Rate per 100,000",0.0858158596254429,0.00344288847646364,0.168188830774422
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Male,55-64 years,"Rate per 100,000",0.564373488539975,0,1.38087818083378
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Male,65 years and older,"Rate per 100,000",0.951461037234042,0.062890115248227,1.84003195035461
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Female,0-4 years,"Rate per 100,000",0.0903243443557583,0,0.801693025465603
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Female,5-14 years,"Rate per 100,000",0.0189955520179792,0,0.258072544245716
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Female,15-24 years,"Rate per 100,000",0.0944167246040942,0,0.522582155272306
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Female,25-34 years,"Rate per 100,000",0.118346388182075,0,0.559643052021487
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Curaçao,Female,35-44 years,"Rate per 100,000",0.155085669263766,0,0.712979252385538
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Male,65 years and older,"Rate per 100,000",82.3409818183914,0,389.03729117375
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,0-4 years,"Rate per 100,000",12.7260393416733,0,61.5112128756601
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,5-14 years,"Rate per 100,000",2.6464308920559,0,21.1977449949221
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,15-24 years,"Rate per 100,000",12.2121551086958,0,51.2137274300429
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,25-34 years,"Rate per 100,000",22.1524469745776,0,82.2662177250356
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,35-44 years,"Rate per 100,000",33.1724057206722,0,118.994553114313
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Côte d'Ivoire,Female,45-54 years,"Rate per 100,000",30.0421569060083,0,138.942583290011
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Egypt,Male,0-4 years,"Rate per 100,000",0.312264246673448,0.151848604782635,0.472679888628449
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Egypt,Male,5-14 years,"Rate per 100,000",0.0410107383431031,0.000121487720743334,0.0818999889892785
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Egypt,Male,15-24 years,"Rate per 100,000",0.192695012650947,0.0923410750628273,0.293048950239066
407C6AE7D71AF3,TB_e_mort_agesex_100k,Estimated TB mortality rate per 100 000 population by age group and sex,2023,Egypt,Male,25-34 years,"Rate per 100,000",0.366951723607276,0.221246542460399,0.512656904754153
